,Date,Post patch?,Post patch pipette R,PCR cycles,Time spent extracting cytosol,Time spent retracting pipette,patch duration,Picogreen conc. (pg/uL),Picogreen yield (pg),BA conc. >400 (pg/uL),Ratio >400/total,SM_QC_PF,recording duration,post patch class
3660,2017-08-11,No-Seal,,21.0,0.516666667,0.0,11.16666667,1072.0,,616.0,0.56,pass,10.650000003,No seal
3669,2017-08-16,No-Seal,,21.0,0.28333333,0.0,10.3833333,1609.0,,1327.0,0.77,pass,10.09999997,No seal
3671,2017-08-16,No-Seal,,21.0,1.38333333,0.0,11.5333333,804.0,,401.0,0.67,pass,10.14999997,No seal
3690,2017-08-18,No-Seal,,21.0,0.8,0.0,10.8333333,543.0,,258.0,0.57,fail,10.0333333,No seal
3691,2017-08-18,No-Seal,,21.0,0.93333333,0.0,12.3666667,734.0,,413.0,0.62,fail,11.43333337,No seal
3703,2017-08-21,No-Seal,,21.0,0.38333333,0.0,9.81666667,923.0,,2355.0,0.82,pass,9.43333334,No seal
3704,2017-08-21,No-Seal,,21.0,0.11666667,0.0,7.93333333,353.0,,482.0,0.59,pass,7.81666666,No seal
3706,2017-08-23,No-Seal,,21.0,0.15,0.0,10.4,1234.0,,1545.0,0.42,pass,10.25,No seal
3707,2017-08-23,No-Seal,,21.0,0.08333333,0.0,10.2833333,1320.0,,1279.0,0.6,pass,10.19999997,No seal
3713,2017-08-23,No-Seal,,21.0,1.01666667,0.0,11.15,492.0,,628.0,0.55,pass,10.13333333,No seal
3720,2017-08-24,No-Seal,,21.0,1.36666667,0.0,10.8833333,1686.0,,2746.0,0.57,pass,9.51666663,No seal
3723,2017-08-24,No-Seal,,21.0,0.58333333,0.0,9.96666667,630.0,,981.0,0.6,pass,9.38333334,No seal
3740,2017-08-25,No-Seal,,21.0,0.15,0.0,8.85,487.0,,533.0,0.39,pass,8.7,No seal
3744,2017-08-25,No-Seal,,21.0,0.15,0.0,11.5,858.0,,1134.0,0.75,pass,11.35,No seal
3752,2017-08-28,No-Seal,,21.0,0.13333333,0.0,8.7,446.0,,614.0,0.62,pass,8.56666667,No seal
3765,2017-08-30,No-Seal,,21.0,1.11666667,0.0,11.3,84.0,,99.0,91.0,pass,10.18333333,No seal
3767,2017-08-30,No-Seal,,21.0,0.38333333,0.0,11.7833333,241.0,,248.0,296.0,pass,11.39999997,No seal
3780,2017-08-31,No-Seal,,21.0,0.56666667,0.0,11.2,554.0,,513.0,0.44,pass,10.63333333,No seal
3781,2017-08-31,No-Seal,,21.0,0.13333333,0.0,10.4666667,1028.0,,1090.0,0.38,pass,10.33333337,No seal
3783,2017-08-31,No-Seal,,21.0,0.96666667,0.0,12.1166667,415.0,,488.0,0.56,pass,11.15000003,No seal
3798,2017-09-01,No-Seal,,21.0,0.98333333,0.0,11.6,567.0,,413.0,0.28,pass,10.61666667,No seal
3800,2017-09-01,No-Seal,,21.0,0.2,0.0,10.1,471.0,,379.0,0.34,pass,9.9,No seal
3801,2017-09-01,No-Seal,,21.0,0.8,0.0,9.46666667,453.0,,391.0,0.37,pass,8.66666667,No seal
3802,2017-09-01,No-Seal,,21.0,0.68333333,0.0,9.86666667,565.0,,552.0,0.44,pass,9.18333334,No seal
3817,2017-09-11,No-Seal,,21.0,1.2,0.0,9.6,1341.0,16088.0,758.34,,pass,8.4,No seal
3819,2017-09-12,No-Seal,,21.0,0.73333333,0.0,10.0333333,728.0,8732.0,488.628,,pass,9.29999997,No seal
3823,2017-09-13,No-Seal,,21.0,0.28333333,0.0,10.0333333,832.0,9988.0,100.984,,fail,9.74999997,No seal
3826,2017-09-13,No-Seal,,21.0,0.3,0.0,9.63333333,466.0,5597.0,256.626,,pass,9.33333333,No seal
3829,2017-09-13,No-Seal,,21.0,0.73333333,0.0,10.35,475.0,5701.0,207.936,,pass,9.61666667,No seal
3830,2017-09-13,No-Seal,,21.0,1.28333333,0.0,22.8833333,560.0,6717.0,90.9,,fail,21.59999997,No seal
3837,2017-09-14,No-Seal,,21.0,0.48333333,0.0,9.51666667,806.0,9671.0,131.223,,pass,9.03333334,No seal
3840,2017-09-15,No-Seal,,21.0,0.38333333,0.0,9.13333333,471.0,5655.0,233.1,,pass,8.75,No seal
3844,2017-09-15,No-Seal,,21.0,0.5,0.0,9.31666667,930.0,11162.0,91.546,,fail,8.81666667,No seal
3846,2017-09-15,No-Seal,,21.0,0.43333333,0.0,9.95,928.0,11132.0,402.9,,pass,9.51666667,No seal
3869,2017-09-19,No-Seal,,21.0,0.433333333,0.0,5.0,907.0,10881.0,166.174,,fail,4.566666667,No seal
3876,2017-09-20,No-Seal,,21.0,0.31666667,0.0,8.1,601.0,7207.0,401.07,,pass,7.78333333,No seal
3903,2017-09-21,No-Seal,,21.0,0.31666667,0.0,8.75,618.0,7421.0,436.008,,pass,8.43333333,No seal
3907,2017-09-21,No-Seal,,21.0,0.68333333,0.0,8.16666667,1692.0,20310.0,1251.37,,pass,7.48333334,No seal
3908,2017-09-21,No-Seal,,21.0,0.316666667,0.0,9.766666667,563.0,6759.0,226.314,,fail,9.45,No seal
3921,2017-09-22,No-Seal,,21.0,0.56666667,0.0,5.58333333,534.0,6403.0,128.28,,fail,5.01666666,No seal
3925,2017-09-22,No-Seal,,21.0,0.61666667,0.0,10.3833333,490.0,5877.0,71.424,,fail,9.76666663,No seal
3933,2017-09-22,No-Seal,,21.0,0.66666667,0.0,7.4,524.0,6292.0,76.415,,fail,6.73333333,No seal
3934,2017-09-22,No-Seal,,21.0,0.51666667,0.0,7.93333333,440.0,5279.0,51.072,,fail,7.41666666,No seal
3944,2017-09-25,No-Seal,,21.0,0.716666667,0.0,9.066666667,631.0,7568.0,173.926,,fail,8.35,No seal
3945,2017-09-25,No-Seal,,21.0,0.73333333,0.0,10.5666667,1146.0,13747.0,126.266,,fail,9.83333337,No seal
3953,2017-09-26,No-Seal,,21.0,0.6,0.0,5.96666667,688.0,8260.0,35.06,,fail,5.36666667,No seal
3956,2017-09-26,No-Seal,,21.0,0.38333333,0.0,7.35,366.0,4396.0,74.7,,fail,6.96666667,No seal
3957,2017-09-26,No-Seal,,21.0,0.41666667,0.0,8.61666667,707.0,8486.0,68.208,,fail,8.2,No seal
3958,2017-09-26,No-Seal,,21.0,0.35,0.0,10.9166667,717.0,8601.0,79.895,,fail,10.5666667,No seal
3961,2017-09-26,No-Seal,,21.0,0.3,0.0,7.65,466.0,5591.0,95.355,,fail,7.35,No seal
3962,2017-09-26,No-Seal,,21.0,0.41666667,0.0,8.33333333,974.0,11687.0,59.041,,fail,7.91666666,No seal
3963,2017-09-26,No-Seal,,21.0,0.31666667,0.0,9.35,1288.0,15457.0,135.315,,fail,9.03333333,No seal
3968,2017-09-26,No-Seal,,21.0,0.31666667,0.0,8.56666667,584.0,7009.0,71.776,,fail,8.25,No seal
3970,2017-09-26,No-Seal,,21.0,0.41666667,0.0,9.95,705.0,8461.0,127.836,,fail,9.53333333,No seal
3979,2017-09-27,No-Seal,,21.0,0.6,0.0,9.78333333,729.0,8753.0,60.096,,fail,9.18333333,No seal
3986,2017-09-27,No-Seal,,21.0,0.33333333,0.0,9.18333333,888.0,10655.0,177.612,,pass,8.85,No seal
3987,2017-09-27,No-Seal,,21.0,0.25,0.0,11.4666667,576.0,6908.0,50.679,,fail,11.2166667,No seal
3993,2017-09-28,No-Seal,,21.0,0.166666667,0.0,7.666666667,501.0,6012.0,158.224,,pass,7.5,No seal
3996,2017-09-28,No-Seal,,21.0,0.43333333,0.0,6.61666667,249.0,2987.0,56.952,,fail,6.18333334,No seal
4003,2017-09-29,No-Seal,,21.0,0.63333333,0.0,9.61666667,420.0,5044.0,82.5,,fail,8.98333334,No seal
4004,2017-09-29,No-Seal,,21.0,0.66666667,0.0,8.36666667,166.0,1995.0,70.032,,fail,7.7,No seal
4006,2017-09-29,No-Seal,,21.0,0.81666667,0.0,10.6166667,1262.0,15149.0,712.192,,pass,9.80000003,No seal
4012,2017-09-29,No-Seal,,21.0,0.783333333,0.0,10.21666667,317.0,3806.0,87.986,,fail,9.433333337,No seal
4019,2017-10-02,nucleus_absent,10.0,21.0,0.633333333,3.316666667,9.216666667,212.0,2549.0,83.349,,fail,5.266666667,No seal
4022,2017-10-02,nucleus_absent,40.0,21.0,0.7,6.333333333,12.25,923.0,11078.0,95.067,,fail,5.216666667,No seal
4029,2017-10-02,nucleus_absent,30.0,21.0,0.733333333,5.4,13.76666667,576.0,6906.0,74.784,,fail,7.633333337,No seal
4034,2017-10-02,nucleus_absent,4.7,21.0,0.516666667,1.766666667,5.416666667,287.0,3447.0,81.939,,fail,3.133333333,No seal
4035,2017-10-02,nucleus_absent,16.2,21.0,0.566666667,2.066666667,7.616666667,389.0,4674.0,113.52,,fail,4.983333333,No seal
4036,2017-10-02,nucleus_absent,10.2,21.0,0.333333333,2.0,11.86666667,457.0,5488.0,138.16,,pass,9.533333337,No seal
4038,2017-10-03,no_nucleus_visible,10.0,21.0,0.766666667,5.5,11.13333333,471.0,5656.0,80.16,,fail,4.866666663,No seal
4040,2017-10-03,no_nucleus_visible,10.0,21.0,0.616666667,6.666666667,12.21666667,809.0,9713.0,534.198,,pass,4.933333336,No seal
4042,2017-10-03,nucleus_absent,20.0,21.0,0.583333333,2.5,7.983333333,388.0,4659.0,91.723,,fail,4.9,No seal
4046,2017-10-03,nucleus_absent,10.0,21.0,0.55,4.033333333,8.366666667,214.0,2572.0,79.065,,fail,3.783333334,No seal
4050,2017-10-03,nucleus_absent,150.0,21.0,0.6,4.333333333,12.93333333,465.0,5574.0,126.033,,fail,7.999999997,No seal
4052,2017-10-03,nucleus_absent,25.0,21.0,0.916666667,3.033333333,12.48333333,944.0,11331.0,85.566,,fail,8.53333333,No seal
4053,2017-10-03,nucleus_absent,31.0,21.0,0.883333333,5.816666667,14.9,534.0,6410.0,189.428,,pass,8.2,No seal
4054,2017-10-03,nucleus_absent,25.0,21.0,0.433333333,4.933333333,12.23333333,993.0,11911.0,76.8,,fail,6.866666664,No seal
4061,2017-10-03,nucleus_absent,10.0,21.0,0.533333333,8.333333333,13.96666667,459.0,5503.0,262.963,,pass,5.100000004,No seal
4063,2017-10-03,no_nucleus_visible,28.0,21.0,0.583333333,2.166666667,6.533333333,617.0,7402.0,147.378,,fail,3.783333333,No seal
4064,2017-10-03,no_nucleus_visible,33.0,21.0,0.233333333,3.25,7.016666667,1010.0,12125.0,195.507,,pass,3.533333334,No seal
4065,2017-10-03,nucleus_absent,3.8,21.0,0.383333333,2.233333333,6.55,2326.0,27917.0,59.397,,fail,3.933333334,No seal
4067,2017-10-03,nucleus_absent,4.6,21.0,0.433333333,3.216666667,7.733333333,519.0,6233.0,143.663,,fail,4.083333333,No seal
4072,2017-10-03,no_nucleus_visible,300.0,21.0,1.95,1.233333333,14.68333333,801.0,9609.0,161.738,,pass,11.499999997,No seal
4078,2017-10-04,nucleus_absent,10.0,21.0,0.4,4.71666667,9.38333333,525.0,6300.0,52.724,,fail,4.26666666,No seal
4079,2017-10-04,nucleus_absent,10.0,21.0,0.5,3.03333333,7.33333333,470.0,5642.0,90.755,,fail,3.8,No seal
4080,2017-10-04,nucleus_absent,10.0,21.0,0.36666667,2.8,6.78333333,3972.0,47663.0,202.559,,fail,3.61666666,No seal
4082,2017-10-04,nucleus_absent,10.0,21.0,0.58333333,1.48333333,6.38333333,1273.0,15272.0,427.975,,pass,4.31666667,No seal
4088,2017-10-04,nucleus_absent,150.0,21.0,0.35,1.7,9.35,558.0,6700.0,94.95,,fail,7.3,No seal
4089,2017-10-04,nucleus_absent,150.0,21.0,0.8,6.83333333,15.3666667,346.0,4156.0,175.014,,pass,7.73333337,No seal
4094,2017-10-04,nucleus_absent,5.4,21.0,0.43333333,1.66666667,8.35,1219.0,14628.0,82.84,,fail,6.25,No seal
4100,2017-10-04,nucleus_absent,250.0,21.0,0.65,4.33333333,11.2166667,645.0,7743.0,143.724,,fail,6.23333337,No seal
4103,2017-10-04,nucleus_absent,11.0,21.0,0.26666667,2.28333333,6.35,566.0,6794.0,161.966,,fail,3.8,No seal
4108,2017-10-04,nucleus_absent,100.0,21.0,0.7,1.63333333,8.58333333,600.0,7198.0,149.136,,fail,6.25,No seal
4115,2017-10-05,nucleus_absent,50.0,21.0,1.28333333,2.85,7.86666667,2608.0,31302.0,720.398,,pass,3.73333334,No seal
4120,2017-10-05,nucleus_absent,4.6,21.0,0.41666667,2.16666667,6.66666667,1911.0,22926.0,495.495,,pass,4.08333333,No seal
4123,2017-10-05,nucleus_absent,26.0,21.0,0.35,1.05,12.0666667,770.0,9243.0,240.3,,pass,10.6666667,No seal
4128,2017-10-05,nucleus_absent,100.0,21.0,0.81666667,1.48333333,8.43333333,1803.0,21634.0,439.44,,pass,6.13333333,No seal
4129,2017-10-05,nucleus_absent,100.0,21.0,0.9,1.15,10.5833333,1808.0,21698.0,218.16,,fail,8.5333333,No seal
4130,2017-10-05,nucleus_absent,200.0,21.0,1.16666667,1.08333333,7.53333333,1624.0,19493.0,285.215,,pass,5.28333333,No seal
4134,2017-10-06,nucleus_absent,200.0,21.0,0.6,5.21666667,13.1833333,1135.0,13619.0,78.078,,fail,7.36666663,No seal
4137,2017-10-06,nucleus_absent,200.0,21.0,0.2,2.9,10.7166667,1129.0,13553.0,581.498,,pass,7.6166667,No seal
4139,2017-10-06,nucleus_absent,16.4,21.0,0.01666667,0.0,4.86666667,2125.0,25502.0,41.22,,fail,4.85,No seal
4140,2017-10-06,nucleus_absent,20.0,21.0,4.98333333,0.31666667,5.35,507.0,6083.0,70.71,,fail,0.05,No seal
4142,2017-10-06,nucleus_absent,4.6,21.0,0.33333333,3.11666667,9.48333333,595.0,7140.0,103.972,,fail,6.03333333,No seal
4145,2017-10-06,nucleus_absent,400.0,21.0,1.1,0.86666667,11.8,1076.0,12907.0,166.518,,fail,9.83333333,No seal
4146,2017-10-06,nucleus_absent,200.0,21.0,1.63333333,1.41666667,8.61666667,2065.0,24785.0,551.263,,pass,5.56666667,No seal
4147,2017-10-06,nucleus_absent,50.0,21.0,2.23333333,0.81666667,9.36666667,1482.0,17785.0,218.976,,pass,6.31666667,No seal
4152,2017-10-09,nucleus_absent,8.0,21.0,0.6,1.1,6.91666667,1926.0,23116.0,217.279,,fail,5.21666667,No seal
4153,2017-10-09,nucleus_absent,8.0,21.0,0.6,1.5,6.16666667,1898.0,22774.0,536.536,,pass,4.06666667,No seal
4154,2017-10-09,nucleus_absent,13.0,21.0,0.66666667,2.26666667,8.93333333,1530.0,18355.0,347.34,,pass,5.99999999,No seal
4156,2017-10-09,nucleus_absent,10.0,21.0,0.81666667,0.81666667,6.63333333,1793.0,21517.0,351.78,,pass,4.99999999,No seal
4163,2017-10-09,nucleus_absent,300.0,21.0,0.8,3.13333333,11.9333333,847.0,10168.0,169.092,,pass,7.99999997,No seal
4165,2017-10-09,nucleus_absent,30.0,21.0,0.45,0.83333333,12.9333333,523.0,6274.0,229.04,,pass,11.64999997,No seal
4172,2017-10-09,nucleus_absent,100.0,21.0,2.5,2.03333333,13.65,629.0,7543.0,180.182,,pass,9.11666667,No seal
4173,2017-10-09,nucleus_absent,300.0,21.0,0.88333333,0.63333333,8.46666667,1395.0,16738.0,506.574,,pass,6.95000001,No seal
4178,2017-10-10,nucleus_absent,150.0,21.0,0.4,2.05,6.71666667,715.0,8575.0,229.225,,pass,4.26666667,No seal
4179,2017-10-10,nucleus_absent,100.0,21.0,0.25,1.61666667,7.41666667,1048.0,12581.0,23.28,,fail,5.55,No seal
4180,2017-10-10,nucleus_absent,100.0,21.0,0.35,5.95,11.7,1093.0,13118.0,35.13,,fail,5.4,No seal
4182,2017-10-10,nucleus_absent,50.0,21.0,0.78333333,0.13333333,5.9,358.0,4294.0,63.756,,fail,4.98333334,No seal
4184,2017-10-10,nucleus_absent,100.0,21.0,0.3,1.96666667,9.98333333,716.0,8591.0,49.174,,fail,7.71666666,No seal
4186,2017-10-10,nucleus_absent,4.0,21.0,0.65,2.8,10.3166667,916.0,10992.0,337.232,,pass,6.8666667,No seal
4188,2017-10-10,nucleus_absent,0.0,21.0,1.03333333,0.51666667,8.33333333,1974.0,23685.0,619.0,,pass,6.78333333,No seal
4189,2017-10-10,nucleus_absent,200.0,21.0,0.7,0.9,9.71666667,3110.0,37319.0,301.919,,pass,8.11666667,No seal
4193,2017-10-11,nucleus_absent,10.0,21.0,1.35,4.61666667,12.0166667,930.0,11155.0,121.984,,fail,6.05000003,No seal
4195,2017-10-11,nucleus_absent,400.0,21.0,0.95,2.2,9.86666667,1656.0,19867.0,102.459,,fail,6.71666667,No seal
4197,2017-10-11,nucleus_absent,100.0,21.0,0.6,2.6,10.7,1619.0,19424.0,124.1,,pass,7.5,No seal
4199,2017-10-11,nucleus_absent,50.0,21.0,0.31666667,1.61666667,9.16666667,405.0,4861.0,92.188,,fail,7.23333333,No seal
4201,2017-10-11,nucleus_absent,4.1,21.0,0.9,3.48333333,12.55,1634.0,19603.0,749.448,,pass,8.16666667,No seal
4205,2017-10-12,nucleus_absent,10.0,21.0,0.96666667,3.88333333,8.51666667,6400.0,76803.0,152.49,,fail,3.66666667,No seal
4208,2017-10-12,nucleus_absent,0.0,21.0,0.98333333,0.4,6.4,1144.0,13724.0,256.619,,pass,5.01666667,No seal
4209,2017-10-12,nucleus_absent,6.6,21.0,0.73333333,1.0,8.16666667,1761.0,21131.0,1217.455,,pass,6.43333334,No seal
4214,2017-10-13,nucleus_absent,15.0,21.0,5.0,0.48333333,7.38333333,782.0,9383.0,112.704,,pass,1.9,No seal
4215,2017-10-13,nucleus_absent,0.0,21.0,0.03333333,0.0,5.31666667,462.0,5549.0,143.424,,pass,5.28333334,No seal
4224,2017-10-16,nucleus_absent,10.0,21.0,0.5,1.38333333,8.16666667,1740.0,20875.0,173.68,,pass,6.28333334,No seal
4228,2017-10-16,nucleus_absent,5.3,21.0,0.4,2.26666667,5.83333333,467.0,5603.0,125.0,,fail,3.16666666,No seal
4229,2017-10-16,nucleus_absent,13.3,21.0,0.33333333,2.58333333,5.81666667,972.0,11663.0,89.04,,fail,2.90000001,No seal
4231,2017-10-16,nucleus_absent,200.0,21.0,0.46666667,4.36666667,8.9,896.0,10758.0,107.49,,pass,4.06666666,No seal
4233,2017-10-16,nucleus_absent,300.0,21.0,0.45,3.83333333,8.53333333,655.0,7854.0,80.28,,fail,4.25,No seal
4236,2017-10-16,nucleus_absent,3.5,21.0,0.78333333,2.86666667,10.6,690.0,8285.0,79.53,,fail,6.95,No seal
4244,2017-10-17,nucleus_absent,10.0,21.0,1.93333333,1.91666667,9.91666667,634.0,7602.0,126.048,,fail,6.06666667,No seal
4245,2017-10-17,nucleus_absent,15.0,21.0,1.35,4.81666667,12.0833333,931.0,11178.0,189.403,,pass,5.91666663,No seal
4247,2017-10-17,nucleus_absent,50.0,21.0,0.53333333,1.0,7.43333333,966.0,11587.0,123.396,,fail,5.9,No seal
4249,2017-10-17,nucleus_absent,10.0,21.0,0.4,1.46666667,10.3166667,2262.0,27145.0,833.328,,pass,8.45000003,No seal
4251,2017-10-18,nucleus_absent,4.0,21.0,0.76666667,3.26666667,8.16666667,385.0,4614.0,77.376,,fail,4.13333333,No seal
4255,2017-10-18,nucleus_absent,10.0,21.0,1.01666667,2.68333333,7.98333333,1110.0,13315.0,76.868,,fail,4.28333333,No seal
4256,2017-10-18,nucleus_absent,10.0,21.0,1.36666667,5.16666667,11.5166667,1339.0,16071.0,365.106,,pass,4.98333336,No seal
4257,2017-10-18,nucleus_absent,5.0,21.0,1.25,4.56666667,10.4833333,654.0,7847.0,145.915,,fail,4.66666663,No seal
4260,2017-10-18,nucleus_absent,10.0,21.0,0.91666667,1.35,10.8666667,4448.0,53377.0,2060.355,,pass,8.60000003,No seal
4268,2017-10-19,nucleus_absent,10.0,21.0,1.33333333,3.8,9.25,713.0,8553.0,110.816,,pass,4.11666667,No seal
4269,2017-10-19,nucleus_absent,5.0,21.0,1.08333333,5.28333333,12.2333333,452.0,5429.0,79.662,,fail,5.86666664,No seal
4282,2017-10-20,nucleus_absent,0.0,21.0,0.0,0.0,4.63333333,1588.0,19057.0,53.677,,fail,4.63333333,No seal
4284,2017-10-20,nucleus_absent,7.8,21.0,0.53333333,9.15,15.25,685.0,8216.0,64.4,,fail,5.56666667,No seal
4285,2017-10-20,nucleus_absent,8.0,21.0,4.35,0.36666667,5.23333333,511.0,6135.0,78.677,,fail,0.51666666,No seal
4291,2017-10-23,nucleus_absent,10.0,21.0,1.13333333,3.55,11.5666667,613.0,7361.0,191.048,,pass,6.88333337,No seal
4292,2017-10-23,nucleus_absent,5.0,21.0,1.21666667,3.88333333,11.0,376.0,4513.0,83.615,,fail,5.9,No seal
4293,2017-10-23,nucleus_absent,5.0,21.0,1.13333333,3.63333333,9.98333333,465.0,5582.0,57.018,,fail,5.21666667,No seal
4298,2017-10-23,nucleus_absent,200.0,21.0,0.5,2.45,11.55,1016.0,12193.0,686.528,,pass,8.6,No seal
4305,2017-10-23,nucleus_absent,75.0,21.0,0.35,7.86666667,14.8833333,454.0,5448.0,114.88,,fail,6.66666663,No seal
4307,2017-10-23,nucleus_absent,25.0,21.0,0.63333333,1.9,9.63333333,603.0,7238.0,93.423,,fail,7.1,No seal
4308,2017-10-23,nucleus_absent,4.0,21.0,0.78333333,1.31666667,8.76666667,435.0,5226.0,98.91,,fail,6.66666667,No seal
4312,2017-10-24,nucleus_absent,15.0,21.0,0.71666667,1.53333333,12.5166667,4071.0,48847.0,569.241,,pass,10.2666667,No seal
4313,2017-10-24,nucleus_absent,200.0,21.0,0.76666667,1.95,10.45,639.0,7671.0,211.099,,pass,7.73333333,No seal
4315,2017-10-24,nucleus_absent,25.0,21.0,1.3,1.31666667,9.91666667,3373.0,40473.0,617.19,,pass,7.3,No seal
4318,2017-10-24,nucleus_absent,6.9,21.0,0.66666667,4.01666667,9.61666667,2149.0,25787.0,41.151,,fail,4.93333333,No seal
4325,2017-10-24,nucleus_absent,300.0,21.0,0.48333333,3.41666667,8.53333333,1199.0,14382.0,502.416,,pass,4.63333333,No seal
4335,2017-10-25,nucleus_absent,10.0,21.0,1.18333333,3.71666667,10.0166667,302.0,3627.0,151.036,,fail,5.1166667,No seal
4336,2017-10-25,nucleus_absent,10.0,21.0,0.8,2.15,7.66666667,418.0,5015.0,190.89,,pass,4.71666667,No seal
4337,2017-10-25,nucleus_absent,10.0,21.0,0.83333333,2.8,11.1333333,1112.0,13348.0,828.906,,pass,7.49999997,No seal
4338,2017-10-25,nucleus_absent,10.0,21.0,1.5,4.18333333,11.5166667,1361.0,16329.0,839.788,,pass,5.83333337,No seal
4339,2017-10-25,nucleus_absent,10.0,21.0,0.7,1.43333333,8.31666667,1124.0,13491.0,872.476,,pass,6.18333334,No seal
4342,2017-10-25,nucleus_absent,10.0,21.0,1.55,2.01666667,10.8666667,1070.0,12846.0,125.28,,pass,7.30000003,No seal
4346,2017-10-25,nucleus_absent,200.0,21.0,1.03333333,2.01666667,11.1833333,500.0,6002.0,125.166,,pass,8.1333333,No seal
4349,2017-10-25,nucleus_absent,7.0,21.0,0.4,2.66666667,7.88333333,538.0,6457.0,105.488,,pass,4.81666666,No seal
4350,2017-10-25,nucleus_absent,10.0,21.0,0.61666667,6.2,12.2833333,805.0,9665.0,39.865,,fail,5.46666663,No seal
4351,2017-10-25,nucleus_absent,4.0,21.0,0.53333333,3.01666667,8.4,435.0,5221.0,182.236,,pass,4.85,No seal
4359,2017-10-26,nucleus_absent,10.0,21.0,1.21666667,2.41666667,14.05,1273.0,15278.0,707.654,,pass,10.41666666,No seal
4367,2017-10-26,nucleus_absent,100.0,21.0,0.68333333,3.3,10.7333333,803.0,9641.0,277.722,,pass,6.74999997,No seal
4368,2017-10-26,nucleus_absent,200.0,21.0,0.55,3.55,9.26666667,886.0,10627.0,222.525,,fail,5.16666667,No seal
4373,2017-10-27,nucleus_absent,0.0,21.0,0.03333333,0.0,1.55,1994.0,23934.0,83.168,,fail,1.51666667,No seal
4374,2017-10-27,nucleus_absent,10.0,21.0,0.66666667,1.78333333,9.91666667,2284.0,27413.0,85.59,,fail,7.46666667,No seal
4377,2017-10-27,nucleus_absent,11.0,21.0,0.03333333,0.0,4.93333333,1360.0,16321.0,85.197,,fail,4.9,No seal
4381,2017-10-27,nucleus_absent,10.3,21.0,4.98333333,0.25,4.66666667,1092.0,13110.0,36.3,,fail,-0.56666666,No seal
4383,2017-10-27,nucleus_absent,3.2,21.0,0.66666667,2.66666667,10.1833333,368.0,4413.0,90.468,,fail,6.84999996,No seal
4386,2017-10-27,nucleus_absent,0.0,21.0,0.01666667,0.0,0.18333333,409.0,4909.0,154.284,,pass,0.16666666,No seal
4387,2017-10-27,nucleus_absent,400.0,21.0,2.15,0.43333333,9.85,619.0,7427.0,146.528,,fail,7.26666667,No seal
4390,2017-10-30,nucleus_absent,10.0,21.0,1.03333333,1.45,9.96666667,1787.0,21445.0,1099.135,,pass,7.48333334,No seal
4391,2017-10-30,nucleus_absent,10.0,21.0,1.13333333,2.21666667,10.3,1480.0,17754.0,589.048,,pass,6.95,No seal
4393,2017-10-30,nucleus_absent,10.0,21.0,0.88333333,2.01666667,11.7833333,555.0,6656.0,192.815,,pass,8.8833333,No seal
4399,2017-10-30,nucleus_absent,4.6,21.0,0.45,1.9,8.01666667,1339.0,16073.0,59.202,,fail,5.66666667,No seal
4409,2017-10-30,nucleus_absent,400.0,21.0,1.2,0.01666667,5.85,505.0,6056.0,197.96,,pass,4.63333333,No seal
4410,2017-10-30,nucleus_absent,200.0,21.0,0.78333333,0.35,7.15,1004.0,12051.0,208.16,,fail,6.01666667,No seal
4419,2017-10-31,nucleus_absent,10.0,21.0,1.56666667,3.61666667,11.65,476.0,5715.0,113.68,,fail,6.46666666,No seal
4421,2017-10-31,nucleus_absent,10.0,21.0,1.48333333,2.23333333,11.3333333,2294.0,27530.0,900.02,,pass,7.61666664,No seal
4422,2017-10-31,nucleus_absent,10.0,21.0,1.16666667,1.8,11.1833333,1242.0,14907.0,535.755,,pass,8.21666663,No seal
4423,2017-10-31,nucleus_absent,5.0,21.0,0.43333333,0.21666667,9.21666667,2425.0,29101.0,1005.024,,pass,8.56666667,No seal
4432,2017-10-31,nucleus_absent,6.8,21.0,0.3,1.93333333,9.28333333,2679.0,32151.0,67.804,,fail,7.05,No seal
4444,2017-11-01,nucleus_absent,10.0,21.0,1.48333333,1.81666667,11.6333333,779.0,9344.0,299.966,,pass,8.3333333,No seal
4449,2017-11-01,nucleus_absent,8.0,21.0,0.93333333,2.38333333,10.4833333,674.0,8084.0,134.89,,fail,7.16666664,No seal
4450,2017-11-01,nucleus_absent,10.0,21.0,0.6,3.16666667,10.8833333,425.0,5097.0,76.384,,fail,7.11666663,No seal
4453,2017-11-01,nucleus_absent,16.0,21.0,0.28333333,0.85,6.6,1828.0,21940.0,461.127,,pass,5.46666667,No seal
4455,2017-11-01,nucleus_absent,0.0,21.0,0.23333333,2.01666667,8.85,863.0,10356.0,61.503,,fail,6.6,No seal
4458,2017-11-01,nucleus_absent,7.2,21.0,0.51666667,1.48333333,9.08333333,1455.0,17461.0,1155.102,,pass,7.08333333,No seal
4462,2017-11-01,nucleus_absent,400.0,21.0,1.2,0.51666667,7.25,884.0,10602.0,192.6,,fail,5.53333333,No seal
4470,2017-11-02,nucleus_absent,10.0,21.0,1.4,3.06666667,12.4,840.0,10079.0,247.164,,pass,7.93333333,No seal
4472,2017-11-02,nucleus_absent,3.5,21.0,0.33333333,1.21666667,7.33333333,1744.0,20928.0,91.134,,fail,5.78333333,No seal
4482,2017-11-02,nucleus_absent,400.0,21.0,0.7,0.26666667,6.68333333,529.0,6349.0,138.768,,pass,5.71666666,No seal
